content,score,Label
"Aplikasinya sudah bagus, cuman perlu diperluas lagi gak hanya jenis investasi pada reksadana tp supaya bisa invetasi emas, sbn, dan yg lainnya.. dan loginny juga kalau bisa pake sidik jari biar lebih cepet..",4,Positif
Saya pemula yang benar-benar tidak tahu tentang investasi dan segalanya.. Tapi setelah download aplikasi sedikit demi sedikit mulai mengerti dan paham 😁 Sangat cocok buat pemula...👍,5,Positif
"Bibit mantap deh, metode pembayaran banyak tinggal pilih yang mana. Eksekusi ordernya, laporan transaksi cepat banget. Aplikasi ini rekomend banget deh pokoknya",5,Positif
"Malam Bibit. Bibit dari kemarin malam kenapa ya, lagi sakit kah? Dari kemarin malam aku mau bayar tapi ketika keluar sebentar (tidak log out) dari aplikasi, aku harus login lagi. 2x login dan 2x verifikasi. Jadi sekarang ada 3 pembelian yg sedang diverifikasi padahal cuma beli 1😞. Tolong segera diperbaiki ya Bibit, untuk sekarang 4 bintang dulu. Kalo udah sembuh, aku kasih 5 bintang. Thank you Bibit~",4,Positif
"Sangat recomended banget buat para pemula, saya senang bisa menemukan aplikasi sebagus ini, karena saya jadi mengerti apa itu artinya berinvestasi dengan benar, berkat bibit saya bisa memahami dari sedikit sedikit lama lama saya memahami 100 persen penggunaan dan fitur fitur dari aplikasi bibit, saya sangat menyarankan aplikasi ini buat pecinta investasi dan menabung di dunia digital untuk masa depan.",5,Positif
"Kok pembayaran lewat LinkAja gagal terus ya ketika memasuki proses verifikasi, aplikasi nya close gitu aja. Tolong penjelasannya, aku pemula di bibit ini",3,Positif
"Alhamdulillah,semoga terus mendukung kalangan kecil untuk berinvestasi. Aplikasi Bibit mudah dipahami,cuma hanya belum sepenuhnya support untuk disabilitas tunanetra. Mohon bantuannya agar dikembangkan lagi supaya teman2 tunanetra bisa dengan mudah berinvestasi melalui bibit.",5,Positif
"Keren sih menurut saya, ada plus nya dibanding aplikasi lain yaitu bisa megalokasikan dana ke saham obligasi dan pasar uang dalam 1 kali transaksi .. saran semoga bisa jual emas dan jadi mitra SBN seperti aplikasi sebelah :)",5,Positif
"Keren banget aplikasi nya, user interface nya mudah banget buat dimengerti, user friendly abis, buat pemula jadi ga bingung2 banget. Thanks bibit",5,Positif
"Aplikasi Bibit sangat bermanfaat bagi kalangan pemula yang ingin berinvestasi Reksadana di aplikasi Bibit. saran saya, ke depannya kalau bisa ditambahkan fitur Emas di aplikasi Bibit, supaya aplikasi Bibit semakin cuan...",5,Positif
"Aplikasi ini bagus,fitur yang di tawarkan juga wort it banget lah sama saya,cuman kalo bisa jangan mau kalah sama aplikasi tetangga dong kalo bisa fitur bibit sekuritas juga bisa di tambahin biar makin keren..biar langsung jadi satu paket begitu🙏sejauh ini bibit tetap makin keren makasih developer😂😊",4,Positif
"Nih yang mau investasi disini aku kasih tau kelebihan nya, fitur yang simpel dan mudah digunakan, pendaftaran cepat, transaksi juga cepat hari itu juga selesai diproses, via transfer juga banyak, dan opsi Pelayanan juga banyak bisa bertanya langsung di apk dan wa",5,Positif
"Setelah saya daftar, awalnya oke oke saja. Namun saat pencairan kena potongan bank its okelah dapet cashback 3500. Tapi cashback hanya bisa dipake saat beli rekom Robo yg notabene berisi 3 reksadana yg bukan pilihan sendiri. Kurang menarik. Saran dari saya, jika cashback harusnya bisa dipakai untuk semua transaksi(tidak pilih-pilih). Ternyata masih mending bukareksa bukalapak.",1,Negatif
"Keren bikin kita yang muda2 belajar untuk nabung dan berinvestasi, walau tidak banyak tapi setidaknya bisa ada pemahaman dan pengetahuan baru ^^ dari pada uang jajan di habiskan untuk jajan yang ga jelas hehehehehehe....",5,Positif
"Bagus banget untuk pemula yang ingin investasi.. diajarin dari awal apa itu reksadana dan cara bayarnya juga gak ribet.. cocok untuk pemula.. boleh pake ""mystyle"" untuk dapatkan cashback 25 ribu 😍",5,Positif
Cocok untuk pemula dan menyimpan uang darurat terbukti pas saya tiba2 kudu operasi kmrn uang ini bisa saya pakai.. kalau di atm mah bisa lenyap buat jajan tp sambil di bagi2 jgn letakin uang hanya di 1 tempat lbh baik di beberapa aset lain juga.. semangat menabung untuk masa depan 👍,5,Positif
"Sudah cape cape isi data, trus verifikasi.. pas mau masuk susah dibuka, dengan alasan jaringan sistem tidak baik.. gimana ini.. data dan no rek dah di isi. Dah valid, giliran mau invest malah aplikasi error.",5,Positif
"Niat awal install krn mau diversifikasi investasi yaitu reksadana saham. Nah knp gw pilih Bibit krn bahasa di aplikasi nya sederhana & cocok utk pemula, metode pmbyrn bs pake gopay & link-aja (selain transfer/m banking), CS nya komunikatif, ada fitur auto robot utk merekomendasikan jenis produk yg cocok sesuai karakter investor. Kekurangannya paling pilihan produk reksadananya msh kurang drpd tetangga mis bareksa. Tp its oke, gw sdh suka dgn ini aplikasi. Terus berinovasi ya Tim Bibit :)",5,Positif
"KODE : raishecuan tuk cashback 25.000 Baru sebulan pakai bibit, di bantuin banget apk nya juga mudah di pahamin. Pembayaran ga ribet. Next ditunggu payment lewat dana dan tambahan fingerprint nya ✨✨✨✨",5,Positif
"Aplikasinya lemot apa gimana ya, soalnya sering ga kebuka2 dan suruh periksa koneksi, padahal lancar banget koneksinya buka aplikasi sosmed yg lain loading cepat banget, tolong ditingkatkan",3,Positif
"Aneh sekali aplikasi ini, saya cuma tanya soal keuntungan dan penjualan, setelah itu setiap buka dibilang internet error, sekrup lepas. Saldo saya sudah pembelian sukses tapi tidak tampil keuntungan/ perubahan (normalnya kalau benar ini saham 1 hari itu grafiknya dinamis sekali) katanya keuntungan diupdate tiap 22.00 tapi sudah 3 hari tidak ada perubahan. Saldo tidak bisa dijual (tombol disabled). Aneh sekali aplikasi ini. Kalau nipu, yaudah makan tuh 2juta.. biar dapat beban di neraka 2jt x",1,Negatif
"Recommended bgt untuk yang pemula yang gatau harus mulai darimana. Di bibit skalian bisa sambil belajar, tampilannya simple dan mudah dimengerti. Bagus👍",5,Positif
"Ini pendapatku dewek eaa hehe, buat yang pemula banget kayak diriku cocok banget pake bibit, kenwhy? Karena beneran bakal dibimbing sama disaranin gitu investnya. Apalagi cara ngeceknya itu gampang, diriku paling suka ngecek naik turun portofolio wkwkwk. Pas lagi turun itu sad aja gitu, tapi pas naik langsung bersyukur banget. Pokoknya suka :""))",5,Positif
"Aplikasi nya bagus ada robonya jadi bisa di beri saran untuk investasi jadi gk bingung mau yg mana untuk pemula ini cocok sekali, saran aja sih kalo bisa di tambah investasi emas kalo bisa 👍",5,Positif
"Gw masih awam bener, nonton YouTube cari info sana sini tentang aplikasi saham trus dapet bibit. Ratingnya udah bagus dan fitur paling ngebantu sih AI robotnya bisa bantu kita nyaranin buat milih yang mana. Saran sih perusahaannya mungkin bisa lebih banyak kaya aplikasi sebelah atau mungkin emang udah ada tapi gwnya yang gatau. So far so good. Thankyou bibit",5,Positif
"Bagus sih buat pemula kaya aku, aku bisa belajar menabung uang dengan cara investasi, selain itu ini cara yg cukup efektif buat aku yg kalo nabung suka dibawa lagi dibawa lagi, karena kalo di bibit uang yg ditabung bisa dipakai dan mesti menunggu waktu pencairan, beda sama di bank atau celengan yg selalu keambil lagi",5,Positif
"Tampilannya menarik, ga terlalu bikin mikir dan ada robo advisornya.. pokoknya bagus untuk pemula karena user friendly.. Dan paling enaknya tuh suka dijelaskan mengenai saham, reksadana, obligasi dan pasar uang lewat email kita, jadi bisa sekalian belajar..",5,Positif
"Bagus, apalagi dengan adanya fitur robo, yang memudahkan pilihan dalam memilih perusahaan mana yg perlu di diinvest! UI bagus, pembayaran mudah dengan gopay/e wallet lain. Buat kaian yg blm download, ayo download dan mulai investasi untuk masa depan kalian! Gunakan KODE "" chunmaru "" untuk dapat cashback 25rb pertamamu!",5,Positif
"Aplikasi bibit kok jelek skrang, jaringan sinyal sama WiFi saya bagus, tapi kok ada bacaan ngk ada internet, dan juga aplikasi nya ngk ke buka, tolong dong min, di perbaiki lagi aplikasi nya",1,Negatif
Baru nyoba dan baru jadi investor pemula nih. Bibit ngebantu banget. Apalagi dng sistem robo nya. Yg bisa auto balancing utk semua produk Reksadana sesuai dng budget.,4,Positif
"Sangat mudah dalam pemakaian dan ada tutorialnya juga... Hanya saja sedikitnya akses observasi saham-saham lainnya.... Seharusnya pemakaian boleh melihat saham yang lain, walaupun nantinya akan membingungkan pemakai bibit",4,Positif
"Pembelian cepat, tapi pas pencairan dananya sangat lama dan cenderung sulit yaa, padahal sudah tertera maksimal 7 hari kerja, tetapi sekarang sudah hampir 1 bln masih ad pencairan yang nyangkut, mohon diperhatikan ya buat management, solnya ini menyangkut kenyamanan nasabah dalam transaksi",1,Negatif
"Aplikasi investasi pertama di hp saya, karena paling simple, UI nya keren mudah di pahami, ada fitur robo advisor buat yg bingung mau invest di mana..",5,Positif
"Untuk nabung ini ok banget, tapi acc untuk pembelian terlalu lama hampir seminggu. Sedangkan kita beli di saat titik rendah saat di acc harga sudah naik 30 perak.",4,Positif
"buat pemula di bidang investasi seperti saya, aplikasi Bibit ini sangat newbie friendly. Gampang digunakan, supportnya juga oke punya, apapun yang nggak saya pahami bisa langsung dicari di dalam aplikasi, ada forum Telegramnya juga. Tabungan di bank yang lama mengendap bisa jadi cuan karena bantuan Bibit 👍",5,Positif
Aplikasi nya bagus cocok banget bagi kalangan muda dan yg tua. Asalkan rutin nabung sebulan sekali pasti keuntungan nya juga bertambah,5,Positif
"Aplikasi yang sangat bagus cocok buat kalian yang ingin belajar investasi, jangan lupa masukan kode referral ( CITAKU ) saat awal kalian mendaftar supaya dapat bonusnya 25ribu, dan bonusnya juga bisa di cairkan atau di buat investasi, pokoknya menyenangkan sekali gaes belajar investasi di aplikasi Bibit, dan bersama kita bisa. 😊😊😊",5,Positif
"Aplikasi ini sangat bagus sekali memotivasi kita buat menabung, mungkin akan sangat sempurna bila ada fitur yang bisa memfilter reksadananya sesuai bank penampung supaya lebih memudahkan lagi.",5,Positif
"Aplikasinya cukup membantu pemula yg mau investasi, tapi saya masih bingung kenapa judul pertofolio yg langsung direkomendasiin sama robo tdk bisa diubah yaa, padal saya ingin menggantinya agar pola invest saya di bibit bisa teratur sesuai kemauan saya, karena selain invest menggunakan robo saya coba invest mandiri, mungkin masalahnya sepele sih, tapi saya harap aplikadi bibit bisa ada perbaikan yg berkelanjutan kedepannya. Sukses bibit dan investor pemula.",5,Positif
"Secara umum cukup baik, pilihan yang tidak banyak, cocok untuk pemula. Namun sangat lambat dalam membalas pesan. Applikasi cukup berat. Namun karena ada pembayaran lewat BRI, itu yang bikin saya memilih bibit.id.",3,Positif
Mudah dimengerti buat sayaa yang superrr tidak tahu masalah investasi. Untuk pemula bibit sangat membantu... Jadi nyesel kenapa ngga dari dulu. Tapi saya blm coba kalau jual.. Mudah2an juga tidak sulit... 😁,5,Positif
"Bibit keren, sangat memudahkan untuk pemula dan membantu anak-anak muda seperti anak saya yang usia kuliah menyadari berinvestasi sedini mungkin. Saya puas menggunakan aplikasi ini. Terimakasih Bibit.",5,Positif
"Pake kode unik saya ""cashbackku""agar teman2 bisa dapet cashback senilai 25K 😃 aplikasi bibit rekomendasi juga buat pemula seperti saya 😊 sehingga saya juga tahu investasi sejak dini. Pokoknya keren banget sudah terdaftar di OJK juga jadi ga was2 dr penipuan.",5,Positif
"Pagi kak, untuk investasi dibibit sangat baik dan bagus untuk pemula dan baik dalam jangka panjang.. Untuk pembayaran melalui virtual akun, tolong donk kak tambahkan untuk virtual akun BCA,, TERIMAKASIH",5,Positif
"Aplikasi mudah pemakaiannya, gak ribet. Saran untuk bibit mohon di tambah untuk metode pembayaran menggunakan ewallet nya jangan hanya gopay aja, tambah yang lainnya ya!",5,Positif
Ini aplikasi yang bagus untuk belajar investasi bagi pemula.. Untuk yang advance juga saya rasa sangat memudahkan.. Fitur auto portofolio juga sangat membantu bagi pemula yg bingung dengan Reksadana mana yg mesti kita beli.. Sedikit saran dari saya tolong tambahkan fitur metode pembayaran lewat minimarket/semacamnya.. itu akan sangat memudahkan kita yang hanya memegang uang cash.. Terimakasih..,4,Positif
"Bagi teman-teman yang belum memiliki pengalaman berinvestasi, bibit sangatlah cocok, user interface yang mudah ditunjang dengan penjelasan tentang fitur didalamnya sangatlah mudah dipahami, untuk user baru dapat memasukan kode referal (BIBITULANG) untuk mendapatkan keuntungan lainya, silahkan dicoba 😊",5,Positif
"Aplikasi penolong para pencari cuan :) lumayan loh DAPAT 50k CASHBACK setelah input code refferal >>>> BIBITBONS50k 😱😱 untuk pendaftaran pertama. Biasakan investasi sejak dini!! Dikit dikit jadi bukit, DARI DUIT DAPAT DUIT!!! 😂😂",1,Negatif
"Gak tau semenjak pakai ini lebih enak dan teratur kalau mau investasi. Jadi semangat nabung, karena selain ada panduannya, ada grup telegramnya juga jadi seneng invest sekalian nabung",5,Positif
"Awalnya takut ribet kalo investasi reksa dana, tp bibit beda, tampilannya yg sederhana mudah dimengerti utk pemula sprti saya dan jika ada keluhan sangat cepat tanggap. Kerenn🤘",5,Positif
Sangat user friendly dan UI nya mudah d pahami. Saran spya platform juga bisa d akses dri WEB,5,Positif
"Kok gabisa dibuka ya app nya? Ada pemberitahuan ga ada koneksi internet, padahal pake wifi. Tolong bantuannya. Nanti kalau bisa teratasi rate bintangnya dinaikin. Makasih",3,Positif
"Untuk pertama kalinya masuk dan membeli reksadana hanya bermodal 10.000, tapi kenaikan revenue terus meningkat. Aplikasi juga mudah dipahami bagi pemula. Untuk kalian yang baru mau gabung silakan ketik kode referal ini untuk mendapatkan cashback Rp 25.0000 ( ketik : shanum ) Semoga sukses !!!",5,Positif
"suka banget sama aplikasi bibit sangat bagus bahkan untuk pemula. Caranya jelasin bagus banget jadi ngerti , terus ga bingung mau pilih reksadana yg mana karena udah dikasih pilihan top 5 reksadana , yuk instal appnya dan daftar dengan masukin kode referral ""cuanjaya"" supaya kamu dapat cashback Rp 25.000 pada saat awal pendaftaran. bibit diawasi ojk juga loh pasti aman yuk mulai sedini mungkin.",5,Positif
"Platform penyedia investasi yang ramah bagi pemula seperti saya. Proses pembuatan akun yang mudah dan cepat. Disertai dengan antarmuka aplikasi yang user-friendly bagi siapa saja. Selain itu, terdapat grup telegram bagi pengguna yang dapat diperuntukkan untuk pembelajaran setiap orang terkait investasi.",5,Positif
"bagus bnyk promo namun antarmukanya kurang simpel, dan agak membingungkan saat pertama kali nyoba. tdk seperti yg sebelah",4,Positif
"Saya baru install dan setiap mau buka aplikasi ini selalu force close, sudah saya ulangi seperti uninstall install lg tp ttp force close. Untuk memori di hp saya jg msh lumayan ada 1Gban. Ini kenapa ya?tolong ditindak lanjuti..krna antusiasme saya memilih menggunakan ini drpada aplikasi reksadana yg lainnya sangat tinggi. thanks",1,Negatif
"Kasih bintang 2 dulu aja, karena baru mulai juga, tapi overall belom nemuin yang problem yang aneh. Untuk pemula saya rekomendasikan ketika ingin memulai investasi reksadana pahami juga sistem nya sekarang udah banyak buku terkait reksana, maaf bukan menggurui !!!",3,Positif
"Berkat aplikasi ini, aq jadi mengerti gimana sistem investasi reksadana. Mudah dipahami.. penggunaan apk lancar. Bagi yang blum paham aplikasi ini membantu memilih investasi yang terbaik sesuai kebutuhan.",5,Positif
Sangat direkomendasikan bagi investor pemula yang belum atau masih belajar investasi. Aplikasi ini punya robot atau kecerdasan buatan yang membantu memilih reksadana sesuai dengan karakter penggunanya. The best lah,5,Positif
Saya baru memulai invest baru di aplikasi ini saja... Aku pemula dan baru mengenal dunia invest... Yang saya rasakan ... Baru beberapa jam dengan modal 30r... Itu juga saya dibagi menjadi 3pilihan invest. Yaitu pasar uang. Saham. Obligasi.... Saya dah dapet Rp. 250 cuma beberapa jam... Buat BIBIT... Saya titip finansial masa tuaku. Khususnya buat biaya pendidikan anak2ku untuk beberapa tahun ke depan... Pokonya BIBIT the best... Terimakasih.....,5,Positif
