content,score,Label,text_clean
"Suka banget sama aplikasi bibit, bisa nabung dengan nilai mata uangnya bertambah, walaupun kecil dan gak instan tapi emang hrs sabar karena nabung bisa buat masa depan juga. Makasih bibit",5,Positif,suka banget sama aplikasi bibit bisa nabung dengan nilai mata uangnya bertambah walaupun kecil dan gak instan tapi emang hrs sabar karena nabung bisa buat masa depan juga makasih bibit
Mudah dimengerti buat sayaa yang superrr tidak tahu masalah investasi. Untuk pemula bibit sangat membantu... Jadi nyesel kenapa ngga dari dulu. Tapi saya blm coba kalau jual.. Mudah2an juga tidak sulit... 😁,5,Positif,mudah dimengerti buat sayaa yang superrr tidak tahu masalah investasi untuk pemula bibit sangat membantu jadi nyesel kenapa ngga dari dulu tapi saya blm coba kalau jual mudahan juga tidak sulit 
"Bibit keren, sangat memudahkan untuk pemula dan membantu anak-anak muda seperti anak saya yang usia kuliah menyadari berinvestasi sedini mungkin. Saya puas menggunakan aplikasi ini. Terimakasih Bibit.",5,Positif,bibit keren sangat memudahkan untuk pemula dan membantu anakanak muda seperti anak saya yang usia kuliah menyadari berinvestasi sedini mungkin saya puas menggunakan aplikasi ini terimakasih bibit
"Pake kode unik saya ""cashbackku""agar teman2 bisa dapet cashback senilai 25K 😃 aplikasi bibit rekomendasi juga buat pemula seperti saya 😊 sehingga saya juga tahu investasi sejak dini. Pokoknya keren banget sudah terdaftar di OJK juga jadi ga was2 dr penipuan.",5,Positif,pake kode unik saya cashbackkuagar teman bisa dapet cashback senilai k  aplikasi bibit rekomendasi juga buat pemula seperti saya  sehingga saya juga tahu investasi sejak dini pokoknya keren banget sudah terdaftar di ojk juga jadi ga was dr penipuan
"Pagi kak, untuk investasi dibibit sangat baik dan bagus untuk pemula dan baik dalam jangka panjang.. Untuk pembayaran melalui virtual akun, tolong donk kak tambahkan untuk virtual akun BCA,, TERIMAKASIH",5,Positif,pagi kak untuk investasi dibibit sangat baik dan bagus untuk pemula dan baik dalam jangka panjang untuk pembayaran melalui virtual akun tolong donk kak tambahkan untuk virtual akun bca terimakasih
"Aplikasi mudah pemakaiannya, gak ribet. Saran untuk bibit mohon di tambah untuk metode pembayaran menggunakan ewallet nya jangan hanya gopay aja, tambah yang lainnya ya!",5,Positif,aplikasi mudah pemakaiannya gak ribet saran untuk bibit mohon di tambah untuk metode pembayaran menggunakan ewallet nya jangan hanya gopay aja tambah yang lainnya ya
"Aplikasi BIBIT merupakan tempat investasi REKSADANA online terbaik yang pernah ada. Supaya kalian mendapat BONUS 50.000 gunakan kode referal ""julyus"" (tidak pakai tanda petik) agar investasimu makin berkembang. Selain itu aplikasi ini punya fitur fitur yang sangat lengkap untuk mempermudah investasimu. Segera download dan mulai investasimu dengan memasukkan kode referal ""julyus"" sekarang juga.",5,Positif,aplikasi bibit merupakan tempat investasi reksadana online terbaik yang pernah ada supaya kalian mendapat bonus  gunakan kode referal julyus tidak pakai tanda petik agar investasimu makin berkembang selain itu aplikasi ini punya fitur fitur yang sangat lengkap untuk mempermudah investasimu segera download dan mulai investasimu dengan memasukkan kode referal julyus sekarang juga
Ini aplikasi yang bagus untuk belajar investasi bagi pemula.. Untuk yang advance juga saya rasa sangat memudahkan.. Fitur auto portofolio juga sangat membantu bagi pemula yg bingung dengan Reksadana mana yg mesti kita beli.. Sedikit saran dari saya tolong tambahkan fitur metode pembayaran lewat minimarket/semacamnya.. itu akan sangat memudahkan kita yang hanya memegang uang cash.. Terimakasih..,4,Positif,ini aplikasi yang bagus untuk belajar investasi bagi pemula untuk yang advance juga saya rasa sangat memudahkan fitur auto portofolio juga sangat membantu bagi pemula yg bingung dengan reksadana mana yg mesti kita beli sedikit saran dari saya tolong tambahkan fitur metode pembayaran lewat minimarketsemacamnya itu akan sangat memudahkan kita yang hanya memegang uang cash terimakasih
"Bagi teman-teman yang belum memiliki pengalaman berinvestasi, bibit sangatlah cocok, user interface yang mudah ditunjang dengan penjelasan tentang fitur didalamnya sangatlah mudah dipahami, untuk user baru dapat memasukan kode referal (BIBITULANG) untuk mendapatkan keuntungan lainya, silahkan dicoba 😊",5,Positif,bagi temanteman yang belum memiliki pengalaman berinvestasi bibit sangatlah cocok user interface yang mudah ditunjang dengan penjelasan tentang fitur didalamnya sangatlah mudah dipahami untuk user baru dapat memasukan kode referal bibitulang untuk mendapatkan keuntungan lainya silahkan dicoba 
"Aplikasi penolong para pencari cuan :) lumayan loh DAPAT 50k CASHBACK setelah input code refferal >>>> BIBITBONS50k 😱😱 untuk pendaftaran pertama. Biasakan investasi sejak dini!! Dikit dikit jadi bukit, DARI DUIT DAPAT DUIT!!! 😂😂",1,Negatif,aplikasi penolong para pencari cuan  lumayan loh dapat k cashback setelah input code refferal  bibitbonsk  untuk pendaftaran pertama biasakan investasi sejak dini dikit dikit jadi bukit dari duit dapat duit 
"Gak tau semenjak pakai ini lebih enak dan teratur kalau mau investasi. Jadi semangat nabung, karena selain ada panduannya, ada grup telegramnya juga jadi seneng invest sekalian nabung",5,Positif,gak tau semenjak pakai ini lebih enak dan teratur kalau mau investasi jadi semangat nabung karena selain ada panduannya ada grup telegramnya juga jadi seneng invest sekalian nabung
"Awalnya takut ribet kalo investasi reksa dana, tp bibit beda, tampilannya yg sederhana mudah dimengerti utk pemula sprti saya dan jika ada keluhan sangat cepat tanggap. Kerenn🤘",5,Positif,awalnya takut ribet kalo investasi reksa dana tp bibit beda tampilannya yg sederhana mudah dimengerti utk pemula sprti saya dan jika ada keluhan sangat cepat tanggap kerenn
Sangat user friendly dan UI nya mudah d pahami. Saran spya platform juga bisa d akses dri WEB,5,Positif,sangat user friendly dan ui nya mudah d pahami saran spya platform juga bisa d akses dri web
"Untuk pertama kalinya masuk dan membeli reksadana hanya bermodal 10.000, tapi kenaikan revenue terus meningkat. Aplikasi juga mudah dipahami bagi pemula. Untuk kalian yang baru mau gabung silakan ketik kode referal ini untuk mendapatkan cashback Rp 25.0000 ( ketik : shanum ) Semoga sukses !!!",5,Positif,untuk pertama kalinya masuk dan membeli reksadana hanya bermodal  tapi kenaikan revenue terus meningkat aplikasi juga mudah dipahami bagi pemula untuk kalian yang baru mau gabung silakan ketik kode referal ini untuk mendapatkan cashback rp   ketik  shanum  semoga sukses 
Aplikasinya sangat membantu sekali dan untuk oprasikan aplikasinya sangat mudah. Jozz pokoknya,4,Positif,aplikasinya sangat membantu sekali dan untuk oprasikan aplikasinya sangat mudah jozz pokoknya
"suka banget sama aplikasi bibit sangat bagus bahkan untuk pemula. Caranya jelasin bagus banget jadi ngerti , terus ga bingung mau pilih reksadana yg mana karena udah dikasih pilihan top 5 reksadana , yuk instal appnya dan daftar dengan masukin kode referral ""cuanjaya"" supaya kamu dapat cashback Rp 25.000 pada saat awal pendaftaran. bibit diawasi ojk juga loh pasti aman yuk mulai sedini mungkin.",5,Positif,suka banget sama aplikasi bibit sangat bagus bahkan untuk pemula caranya jelasin bagus banget jadi ngerti  terus ga bingung mau pilih reksadana yg mana karena udah dikasih pilihan top  reksadana  yuk instal appnya dan daftar dengan masukin kode referral cuanjaya supaya kamu dapat cashback rp  pada saat awal pendaftaran bibit diawasi ojk juga loh pasti aman yuk mulai sedini mungkin
"Platform penyedia investasi yang ramah bagi pemula seperti saya. Proses pembuatan akun yang mudah dan cepat. Disertai dengan antarmuka aplikasi yang user-friendly bagi siapa saja. Selain itu, terdapat grup telegram bagi pengguna yang dapat diperuntukkan untuk pembelajaran setiap orang terkait investasi.",5,Positif,platform penyedia investasi yang ramah bagi pemula seperti saya proses pembuatan akun yang mudah dan cepat disertai dengan antarmuka aplikasi yang userfriendly bagi siapa saja selain itu terdapat grup telegram bagi pengguna yang dapat diperuntukkan untuk pembelajaran setiap orang terkait investasi
"bagus bnyk promo namun antarmukanya kurang simpel, dan agak membingungkan saat pertama kali nyoba. tdk seperti yg sebelah",4,Positif,bagus bnyk promo namun antarmukanya kurang simpel dan agak membingungkan saat pertama kali nyoba tdk seperti yg sebelah
"Saya baru install dan setiap mau buka aplikasi ini selalu force close, sudah saya ulangi seperti uninstall install lg tp ttp force close. Untuk memori di hp saya jg msh lumayan ada 1Gban. Ini kenapa ya?tolong ditindak lanjuti..krna antusiasme saya memilih menggunakan ini drpada aplikasi reksadana yg lainnya sangat tinggi. thanks",1,Negatif,saya baru install dan setiap mau buka aplikasi ini selalu force close sudah saya ulangi seperti uninstall install lg tp ttp force close untuk memori di hp saya jg msh lumayan ada gban ini kenapa yatolong ditindak lanjutikrna antusiasme saya memilih menggunakan ini drpada aplikasi reksadana yg lainnya sangat tinggi thanks
"Aplikasi yang sangat bagus, panduan yg diajarkan cukup mudah dipahami oleh pemula bahkan ada si robo yang bisa membantu memilih dan mengelola investasi.. Terima kasih tim bibit, semoga terus berkembang",5,Positif,aplikasi yang sangat bagus panduan yg diajarkan cukup mudah dipahami oleh pemula bahkan ada si robo yang bisa membantu memilih dan mengelola investasi terima kasih tim bibit semoga terus berkembang
"Berkat aplikasi ini, aq jadi mengerti gimana sistem investasi reksadana. Mudah dipahami.. penggunaan apk lancar. Bagi yang blum paham aplikasi ini membantu memilih investasi yang terbaik sesuai kebutuhan.",5,Positif,berkat aplikasi ini aq jadi mengerti gimana sistem investasi reksadana mudah dipahami penggunaan apk lancar bagi yang blum paham aplikasi ini membantu memilih investasi yang terbaik sesuai kebutuhan
Sangat direkomendasikan bagi investor pemula yang belum atau masih belajar investasi. Aplikasi ini punya robot atau kecerdasan buatan yang membantu memilih reksadana sesuai dengan karakter penggunanya. The best lah,5,Positif,sangat direkomendasikan bagi investor pemula yang belum atau masih belajar investasi aplikasi ini punya robot atau kecerdasan buatan yang membantu memilih reksadana sesuai dengan karakter penggunanya the best lah
Saya baru memulai invest baru di aplikasi ini saja... Aku pemula dan baru mengenal dunia invest... Yang saya rasakan ... Baru beberapa jam dengan modal 30r... Itu juga saya dibagi menjadi 3pilihan invest. Yaitu pasar uang. Saham. Obligasi.... Saya dah dapet Rp. 250 cuma beberapa jam... Buat BIBIT... Saya titip finansial masa tuaku. Khususnya buat biaya pendidikan anak2ku untuk beberapa tahun ke depan... Pokonya BIBIT the best... Terimakasih.....,5,Positif,saya baru memulai invest baru di aplikasi ini saja aku pemula dan baru mengenal dunia invest yang saya rasakan  baru beberapa jam dengan modal r itu juga saya dibagi menjadi pilihan invest yaitu pasar uang saham obligasi saya dah dapet rp  cuma beberapa jam buat bibit saya titip finansial masa tuaku khususnya buat biaya pendidikan anakku untuk beberapa tahun ke depan pokonya bibit the best terimakasih
Pencairan dananya agak lama.. Cashback 50k dapat pake kode BUKATABUNGANBIBIT dan setelahnya saya coba tarik ke rekening. Berhasil tapi harus sabar karena makan waktu untuk beli-dapatcashback-jual kurang lebih 10 harian.,1,Negatif,pencairan dananya agak lama cashback k dapat pake kode bukatabunganbibit dan setelahnya saya coba tarik ke rekening berhasil tapi harus sabar karena makan waktu untuk belidapatcashbackjual kurang lebih  harian
"Aplikasinya cukup simpel dan mudah dipahami. Biarpun belum ada ilmu sama sekali asal paham kata""topup, beli dan jual"" insya allah bisa menabung disini. Untuk pemula saya sarankan gunakan robo adviser agar lebih aman. Serta kode BUKATABUNGANBIBIT untuk transaksi pertama dapat cashback 50k",5,Positif,aplikasinya cukup simpel dan mudah dipahami biarpun belum ada ilmu sama sekali asal paham katatopup beli dan jual insya allah bisa menabung disini untuk pemula saya sarankan gunakan robo adviser agar lebih aman serta kode bukatabunganbibit untuk transaksi pertama dapat cashback k
"Aplikasinya bagus, mudah di gunakan klo ada pertanyaan langsung bisa hub cs baik di aplikasi maupun di wa, pokoknya recomend buat anda yg ingin investasi,",4,Positif,aplikasinya bagus mudah di gunakan klo ada pertanyaan langsung bisa hub cs baik di aplikasi maupun di wa pokoknya recomend buat anda yg ingin investasi
"Aplikasi yang keren, UI/UX nya bagus. Saran sedikit sebaiknya bagian splashscreen tidak perlu cek koneksi karena bikin lambat ketika masuk app",5,Positif,aplikasi yang keren uiux nya bagus saran sedikit sebaiknya bagian splashscreen tidak perlu cek koneksi karena bikin lambat ketika masuk app
Untuk pemula seperti saya tidak ada salahnya mencoba investasi dari nilai terkecil untuk melihat perkembangan kedepannya. Ketika saya sudah yakin maka hasil optimal akan didapatkan,5,Positif,untuk pemula seperti saya tidak ada salahnya mencoba investasi dari nilai terkecil untuk melihat perkembangan kedepannya ketika saya sudah yakin maka hasil optimal akan didapatkan
"Mudah dimengerti, membuat investasi jadi enggak membingungkan. But please tambahin fitur supaya bisa enak dilihat walaupun orientasi hp/tablet sedang dalam posisi landscape atau potrait terbalik.",5,Positif,mudah dimengerti membuat investasi jadi enggak membingungkan but please tambahin fitur supaya bisa enak dilihat walaupun orientasi hptablet sedang dalam posisi landscape atau potrait terbalik
"I love it. Fiturnya simple utk para pemula investor seperti saya. Selain itu pembayarannya bisa melalui gopay, berguna bgt buat orng2 yg belum punya rek. Bank. Alangkah baiknya kalau bibit bisa menambahkan produk2 yang menurut saya kurang bervariasi. Mungkin itu saja.",5,Positif,i love it fiturnya simple utk para pemula investor seperti saya selain itu pembayarannya bisa melalui gopay berguna bgt buat orng yg belum punya rek bank alangkah baiknya kalau bibit bisa menambahkan produk yang menurut saya kurang bervariasi mungkin itu saja
untuk pemula yang ingin belajar tentang investasi sangat cocok untuk menggunakan bibit. Dari segi user interface sangat mudah untuk di mengerti dan pemilihan warna sangat bagus dan konsisten,5,Positif,untuk pemula yang ingin belajar tentang investasi sangat cocok untuk menggunakan bibit dari segi user interface sangat mudah untuk di mengerti dan pemilihan warna sangat bagus dan konsisten
Setelah transfer dan mau di upload bukti pembayaran tidak bisa. Padahal setting ijin aplikasi untuk aplikasi sudah di perbolehkan. Terima kasih responnya. Sudah bisa manual menggunakan google chrome. Untuk yang mengalami kejadian seperti saya silahkan di coba melalui google chrome.,5,Positif,setelah transfer dan mau di upload bukti pembayaran tidak bisa padahal setting ijin aplikasi untuk aplikasi sudah di perbolehkan terima kasih responnya sudah bisa manual menggunakan google chrome untuk yang mengalami kejadian seperti saya silahkan di coba melalui google chrome
"Ya ,satu klik buat pemula seperti saya sangat di sarankan dengan apk ini ngak ribet untuk ferifikasi data dan tentunya sama waktu mau invest dimana sudah di pilihkan yang terbaik menurut tipe kita dsn yang ngak kalah penting masikan kode ini untuk dspat casback 50 k : ' okbibitku ' , succes slalu ya",5,Positif,ya satu klik buat pemula seperti saya sangat di sarankan dengan apk ini ngak ribet untuk ferifikasi data dan tentunya sama waktu mau invest dimana sudah di pilihkan yang terbaik menurut tipe kita dsn yang ngak kalah penting masikan kode ini untuk dspat casback  k   okbibitku   succes slalu ya
